group_target,group_comp,tile_same,T1_same,T2_same,D1_same,D2_same,same2fold,same3fold,same4fold,same6fold,distance,user_id,task_id,correct
P31M,P2,False,False,False,True,True,False,False,True,True,3,A2NA2OJT15COZY,8280,1
PG,P2,False,False,True,True,True,False,True,True,True,2,A2NA2OJT15COZY,44742,1
P3,P4,False,True,True,True,True,False,False,False,True,3,A2NA2OJT15COZY,13717,1
P6,PGG,False,False,False,True,True,True,False,True,False,4,A2NA2OJT15COZY,4832,1
P1,PM,False,False,True,True,True,True,True,True,True,2,A2NA2OJT15COZY,53047,1
P3M1,P2,False,True,True,False,True,False,False,True,True,3,A2NA2OJT15COZY,10196,1
P3,PMG,False,False,False,True,True,False,False,True,True,3,A2NA2OJT15COZY,15747,1
P1,PMG,False,False,False,True,True,False,True,True,True,3,A2NA2OJT15COZY,53537,0
PMM,CM,False,False,False,False,True,False,True,True,True,2,A2NA2OJT15COZY,38208,1
PG,P4M,False,False,False,False,False,False,True,False,True,5,A2NA2OJT15COZY,44421,1
P4G,P2,False,False,False,False,False,True,True,False,True,2,A2NA2OJT15COZY,16577,0
P6,PM,False,False,True,True,True,False,False,True,False,4,A2NA2OJT15COZY,5646,1
CM,P31M,False,False,False,False,True,True,False,True,True,1,A2NA2OJT15COZY,39796,0
P4G,CMM,False,False,False,True,True,True,True,False,True,1,A2NA2OJT15COZY,16299,0
P4M,P4,True,False,False,False,False,True,True,True,True,2,A2NA2OJT15COZY,20736,1
P4M,P6,False,False,False,False,False,True,False,False,False,4,A2NA2OJT15COZY,21193,1
PMG,CM,False,False,False,False,True,False,True,True,True,1,A2NA2OJT15COZY,32442,1
P1,P4G,False,False,False,False,False,False,True,False,True,3,A2NA2OJT15COZY,52698,1
CM,P4G,False,False,False,True,False,False,True,False,True,4,A2NA2OJT15COZY,41172,1
PGG,P6,False,False,False,True,True,True,False,True,False,4,A2NA2OJT15COZY,29504,1
CMM,PMM,False,False,False,False,False,True,True,True,True,1,A2NA2OJT15COZY,26016,1
P4M,P4,True,False,False,False,False,True,True,True,True,2,AUAN582MLI96N,21362,0
P3,P4,False,True,True,True,True,False,False,False,True,3,AUAN582MLI96N,14967,1
P4G,P3,False,False,False,False,False,False,False,False,True,4,AUAN582MLI96N,18752,1
PG,P6M,False,False,False,False,False,False,False,True,False,4,AUAN582MLI96N,44169,0
P1,P31M,False,False,False,True,True,True,False,True,True,2,AUAN582MLI96N,51311,1
PMG,PMM,True,False,True,True,True,True,True,True,True,1,AUAN582MLI96N,34991,1
PMG,CMM,False,False,False,False,False,True,True,True,True,2,AUAN582MLI96N,34909,1
PM,P6,False,False,True,True,True,False,False,True,False,4,AUAN582MLI96N,44873,1
P31M,P4M,False,True,True,False,False,False,False,False,True,4,AUAN582MLI96N,8554,1
P6M,P6,True,False,False,False,False,True,True,True,True,1,AUAN582MLI96N,1299,1
P4,P2,False,True,True,True,True,True,True,False,True,1,AUAN582MLI96N,25536,1
PMM,P4,False,False,False,True,True,True,True,False,True,3,AUAN582MLI96N,37418,1
P3M1,CM,False,True,True,True,True,True,False,True,True,1,AUAN582MLI96N,10709,1
P3M1,PMM,False,False,False,False,True,False,False,True,True,3,AUAN582MLI96N,11924,0
PGG,P31M,False,False,False,True,True,False,False,True,True,3,AUAN582MLI96N,30802,0
P31M,CM,False,False,False,False,True,True,False,True,True,1,AUAN582MLI96N,9430,0
PMM,PG,True,False,False,True,True,False,True,True,True,3,AUAN582MLI96N,36991,1
P1,PMM,False,False,False,True,True,False,True,True,True,4,AUAN582MLI96N,52923,1
P6,P31M,True,False,False,True,True,False,True,True,False,2,AUAN582MLI96N,5197,1
P1,CMM,False,True,True,False,False,False,True,True,True,4,AUAN582MLI96N,53471,0
P3M1,P6,True,True,True,False,True,False,True,True,False,2,AUAN582MLI96N,11578,1
CMM,PMG,False,False,False,False,False,True,True,True,True,2,AUAN582MLI96N,28545,0
PGG,P4,False,False,False,True,True,True,True,False,True,4,AUAN582MLI96N,31652,1
PMM,P6,False,False,False,True,True,True,False,True,False,3,AUAN582MLI96N,35910,0
P4,PM,False,False,True,True,True,False,True,False,True,4,AUAN582MLI96N,24871,1
CMM,P4M,False,False,False,True,True,True,True,False,True,2,AUAN582MLI96N,27154,0
P1,PGG,False,False,False,True,True,False,True,True,True,2,AUAN582MLI96N,53504,1
P2,P3,False,True,True,True,True,False,False,True,True,2,AUAN582MLI96N,48178,1
PGG,CMM,False,False,False,False,False,True,True,True,True,3,AUAN582MLI96N,31065,0
P6M,P31M,True,True,True,False,False,False,True,True,False,1,AUAN582MLI96N,1324,1
P31M,P1,False,False,False,True,True,True,False,True,True,2,AUAN582MLI96N,9586,0
P6,P4M,False,False,False,False,False,True,False,False,False,4,AUAN582MLI96N,4692,0
P2,P31M,False,False,False,True,True,False,False,True,True,3,AUAN582MLI96N,48747,0
PMM,PM,True,True,False,True,True,False,True,True,True,3,AUAN582MLI96N,35759,1
P4M,P2,False,False,False,False,False,True,True,False,True,3,AUAN582MLI96N,21056,1
P1,PM,False,False,True,True,True,True,True,True,True,2,AUAN582MLI96N,52428,1
P4,CMM,False,True,True,False,False,True,True,False,True,2,AUAN582MLI96N,23991,0
P6,PMM,False,False,False,True,True,True,False,True,False,3,AUAN582MLI96N,4254,0
PMM,P3,False,False,False,True,True,False,False,True,True,4,AUAN582MLI96N,36015,0
CMM,P31M,False,False,False,False,False,False,False,True,True,2,AUAN582MLI96N,27625,1
PG,P3M1,False,False,True,False,True,True,False,True,True,3,AUAN582MLI96N,43654,1
P6M,CMM,False,False,False,True,True,True,False,True,False,1,AUAN582MLI96N,293,1
P4,P3,False,True,True,True,True,False,False,False,True,3,AUAN582MLI96N,23875,0
P4M,P4G,True,False,False,True,True,True,True,True,True,1,AUAN582MLI96N,21328,1
P4M,P6,False,False,False,False,False,True,False,False,False,4,AUAN582MLI96N,20557,0
PG,CMM,False,False,True,False,False,False,True,True,True,4,AUAN582MLI96N,43866,1
P3M1,P1,False,True,True,False,True,True,False,True,True,2,AUAN582MLI96N,12796,0
P4G,PG,False,True,False,False,False,False,True,False,True,4,AUAN582MLI96N,17762,0
P6M,P3M1,True,False,False,True,False,False,True,True,False,1,AUAN582MLI96N,2032,0
P3,P6M,True,False,False,False,False,False,True,True,False,2,AUAN582MLI96N,14117,1
P4G,P3M1,False,False,False,True,False,False,False,False,True,3,AUAN582MLI96N,17427,0
P4,P31M,False,False,False,True,True,False,False,False,True,4,AUAN582MLI96N,23146,0
CM,PM,False,False,True,False,True,True,True,True,True,1,AUAN582MLI96N,40875,0
PG,P31M,False,False,False,True,True,True,False,True,True,3,AUAN582MLI96N,42965,1
P2,PMG,False,False,False,True,True,True,True,True,True,4,AUAN582MLI96N,49058,1
P3,P6,True,True,True,True,True,False,True,True,False,1,AUAN582MLI96N,13496,1
P6,P4G,False,False,False,False,False,True,False,False,False,3,AUAN582MLI96N,5943,0
P6,PGG,False,False,False,True,True,True,False,True,False,4,AUAN582MLI96N,6098,0
P4,P6,False,True,True,True,True,True,False,False,False,2,AUAN582MLI96N,22461,0
PGG,PM,True,False,False,True,True,False,True,True,True,2,AUAN582MLI96N,31891,1
P4,PGG,False,False,False,True,True,True,True,False,True,4,AUAN582MLI96N,24011,1
P31M,P3M1,True,False,False,False,True,True,True,True,True,1,AUAN582MLI96N,7153,0
P4G,PMG,False,True,False,False,False,True,True,False,True,3,AUAN582MLI96N,16378,0
CMM,P4,False,True,True,False,False,True,True,False,True,2,AUAN582MLI96N,25905,0
PM,PG,True,False,True,True,True,True,True,True,True,1,AUAN582MLI96N,47276,0
P4M,P3,False,False,False,False,False,False,False,False,True,5,AUAN582MLI96N,19389,1
P6,P4,False,True,True,True,True,True,False,False,False,2,AUAN582MLI96N,4750,1
P4,PG,False,False,True,True,True,False,True,False,True,3,AUAN582MLI96N,25468,0
P6M,CM,False,False,False,True,False,False,False,True,False,2,AUAN582MLI96N,3040,1
P2,PG,False,False,True,True,True,False,True,True,True,2,AUAN582MLI96N,48555,1
P2,P4,False,True,True,True,True,True,True,False,True,1,AUAN582MLI96N,50210,1
P4,CM,False,True,True,False,True,False,True,False,True,5,AUAN582MLI96N,23515,1
P3M1,P4,False,True,True,False,True,False,False,False,True,4,AUAN582MLI96N,12405,0
P3,P3M1,True,True,True,False,True,True,True,True,True,1,AUAN582MLI96N,14223,0
P1,P3,False,True,True,True,True,True,False,True,True,1,AUAN582MLI96N,51397,1
P3M1,P31M,True,False,False,False,True,True,True,True,True,1,AUAN582MLI96N,12244,1
CMM,P6M,False,False,False,True,True,True,False,True,False,1,AUAN582MLI96N,26897,1
PM,P1,False,False,True,True,True,True,True,True,True,2,AUAN582MLI96N,46057,0
P3M1,P2,False,True,True,False,True,False,False,True,True,3,AUAN582MLI96N,10169,0
P6,PMG,False,False,False,True,True,True,False,True,False,4,AUAN582MLI96N,5503,1
P31M,P4G,False,False,False,False,False,False,False,False,True,3,AUAN582MLI96N,8505,1
P2,CM,False,True,True,False,True,False,True,True,True,4,AUAN582MLI96N,49800,1
CM,P6,False,True,True,False,True,False,False,True,False,3,AUAN582MLI96N,41040,1
P3,P31M,True,False,False,True,True,True,True,True,True,1,AUAN582MLI96N,12919,1
CMM,P3M1,False,True,True,True,False,False,False,True,True,2,AUAN582MLI96N,28301,0
PGG,P6M,False,False,False,False,False,True,False,True,False,4,AUAN582MLI96N,30743,1
P1,PG,False,False,True,True,True,True,True,True,True,1,AUAN582MLI96N,51744,0
P4G,PMM,False,False,False,False,False,True,True,False,True,2,AUAN582MLI96N,18980,1
P31M,P6,True,False,False,True,True,False,True,True,False,2,AUAN582MLI96N,7721,1
PMG,P4G,False,True,False,False,False,True,True,False,True,3,AUAN582MLI96N,32843,1
PMG,P4,False,False,False,True,True,True,True,False,True,4,AUAN582MLI96N,32305,0
CM,P4G,False,False,False,True,False,False,True,False,True,4,AUAN582MLI96N,41184,1
P2,CMM,False,True,True,False,False,True,True,True,True,3,AUAN582MLI96N,50903,1
PGG,P3M1,False,False,False,False,True,False,False,True,True,3,AUAN582MLI96N,28949,1
P4G,P4,True,False,False,False,False,True,True,True,True,1,AUAN582MLI96N,16253,0
CM,P6M,False,False,False,True,False,False,False,True,False,2,AUAN582MLI96N,39054,1
P3,PM,False,False,True,True,True,True,False,True,True,3,AUAN582MLI96N,15271,1
P4M,CM,False,False,False,True,False,False,True,False,True,5,AUAN582MLI96N,20288,1
PGG,PMM,True,False,False,True,True,True,True,True,True,2,AUAN582MLI96N,29854,1
P4G,P1,False,False,False,False,False,False,True,False,True,3,AUAN582MLI96N,18528,1
PM,CM,False,False,True,False,True,True,True,True,True,1,AUAN582MLI96N,46586,1
CMM,PM,False,False,True,False,False,False,True,True,True,4,AUAN582MLI96N,26781,0
P4M,PMG,False,False,True,False,False,True,True,False,True,4,AUAN582MLI96N,20238,0
P3M1,PG,False,False,True,False,True,True,False,True,True,3,AUAN582MLI96N,11361,1
P6,PM,False,False,True,True,True,False,False,True,False,4,AUAN582MLI96N,5647,1
P6M,P4G,False,False,False,True,True,True,False,False,False,2,AUAN582MLI96N,2734,1
PMM,CMM,False,False,False,False,False,True,True,True,True,1,AUAN582MLI96N,36192,1
P1,P4,False,True,True,True,True,False,True,False,True,2,AUAN582MLI96N,54047,1
PG,PGG,True,True,False,True,True,False,True,True,True,1,AUAN582MLI96N,44530,0
PMG,PG,True,True,False,True,True,False,True,True,True,2,AUAN582MLI96N,33784,1
P4,P6M,False,False,False,False,False,True,False,False,False,3,AUAN582MLI96N,24988,1
PM,P4M,False,True,False,False,False,False,True,False,True,6,AUAN582MLI96N,45699,1
P3,CM,False,True,True,False,True,True,False,True,True,2,AUAN582MLI96N,13911,1
P3,P1,False,True,True,True,True,True,False,True,True,1,AUAN582MLI96N,13436,1
P6,CM,False,True,True,False,True,False,False,True,False,3,AUAN582MLI96N,6225,0
P3M1,PM,False,False,True,False,True,True,False,True,True,2,AUAN582MLI96N,12694,1
P1,P3M1,False,True,True,False,True,True,False,True,True,2,AUAN582MLI96N,53261,0
P4M,PG,False,False,False,False,False,False,True,False,True,5,AUAN582MLI96N,19690,1
PM,CMM,False,False,True,False,False,False,True,True,True,4,AUAN582MLI96N,46405,0
P6M,P1,False,False,False,False,False,False,False,True,False,3,AUAN582MLI96N,3170,1
PGG,P4G,False,True,True,False,False,True,True,False,True,4,AUAN582MLI96N,31593,1
PMG,P4M,False,False,True,False,False,True,True,False,True,4,AUAN582MLI96N,32270,1
P3M1,P4G,False,False,False,True,False,False,False,False,True,3,AUAN582MLI96N,12360,0
CM,P3M1,False,True,True,True,True,True,False,True,True,1,AUAN582MLI96N,40469,0
P6,PG,False,False,True,True,True,False,False,True,False,3,AUAN582MLI96N,5609,1
P4,P3M1,False,True,True,False,True,False,False,False,True,4,AUAN582MLI96N,23806,1
P31M,PGG,False,False,False,True,True,False,False,True,True,3,AUAN582MLI96N,7390,1
P31M,PG,False,False,False,True,True,True,False,True,True,3,AUAN582MLI96N,8197,0
P3,PGG,False,False,False,True,True,False,False,True,True,3,AUAN582MLI96N,15056,0
P4M,PGG,False,False,False,False,False,True,True,False,True,5,AUAN582MLI96N,20833,1
P6M,PG,False,False,False,False,False,False,False,True,False,4,AUAN582MLI96N,1136,1
P6,P2,False,True,True,True,True,True,False,True,False,1,AUAN582MLI96N,3795,1
PMM,P4G,False,False,False,False,False,True,True,False,True,2,AUAN582MLI96N,35406,1
PMG,CM,False,False,False,False,True,False,True,True,True,1,AUAN582MLI96N,34399,0
P6M,P4M,False,True,True,True,True,True,False,False,False,3,AUAN582MLI96N,1508,1
P6,CMM,False,True,True,False,False,True,False,True,False,2,AUAN582MLI96N,4772,0
P6,P6M,True,False,False,False,False,True,True,True,True,1,AUAN582MLI96N,3874,0
P2,P1,True,True,True,True,True,False,True,True,True,1,AUAN582MLI96N,51174,1
P3M1,P6M,True,False,False,True,False,False,True,True,False,1,AUAN582MLI96N,12190,0
P4G,CM,False,False,False,True,False,False,True,False,True,4,AUAN582MLI96N,18364,1
P6M,P4,False,False,False,False,False,True,False,False,False,3,AUAN582MLI96N,898,0
PMG,PGG,True,True,False,True,True,True,True,True,True,1,AUAN582MLI96N,34937,1
PMG,P6M,False,False,True,False,False,True,False,True,False,3,AUAN582MLI96N,34592,1
PG,PMM,True,False,False,True,True,False,True,True,True,3,AUAN582MLI96N,42718,1
P31M,PMM,False,True,True,True,True,False,False,True,True,3,AUAN582MLI96N,6825,1
CMM,PG,False,False,True,False,False,False,True,True,True,4,AUAN582MLI96N,28649,1
P3,CMM,False,True,True,False,False,False,False,True,True,3,AUAN582MLI96N,13092,1
PG,PM,True,False,True,True,True,True,True,True,True,1,AUAN582MLI96N,44071,0
CM,PG,False,False,True,False,True,True,True,True,True,2,AUAN582MLI96N,38908,1
P1,P2,True,True,True,True,True,False,True,True,True,1,AUAN582MLI96N,51813,1
CM,P1,False,True,True,False,True,True,True,True,True,3,AUAN582MLI96N,39013,0
CMM,PGG,False,False,False,False,False,True,True,True,True,3,AUAN582MLI96N,27841,1
PG,P4G,False,True,False,False,False,False,True,False,True,4,AUAN582MLI96N,43099,0
P3,PMG,False,False,False,True,True,False,False,True,True,3,AUAN582MLI96N,13179,1
P3,P4M,False,False,False,False,False,False,False,False,True,5,AUAN582MLI96N,13001,1
CMM,PMM,False,False,False,False,False,True,True,True,True,1,AUAN582MLI96N,27312,1
P4G,CMM,False,False,False,True,True,True,True,False,True,1,AUAN582MLI96N,16317,0
P2,PMM,False,False,False,True,True,True,True,True,True,4,AUAN582MLI96N,50395,1
P4M,P3M1,False,False,False,True,False,False,False,False,True,4,AUAN582MLI96N,21908,0
PG,CM,False,False,True,False,True,True,True,True,True,2,AUAN582MLI96N,42095,0
CM,P3,False,True,True,False,True,True,False,True,True,2,AUAN582MLI96N,39870,1
PGG,P3,False,False,False,True,True,False,False,True,True,3,AUAN582MLI96N,28961,1
CMM,P2,False,True,True,False,False,True,True,True,True,3,AUAN582MLI96N,26163,1
P4M,PM,False,True,False,False,False,False,True,False,True,6,AUAN582MLI96N,21021,1
P4,P4M,True,False,False,False,False,True,True,True,True,2,AUAN582MLI96N,24574,1
P6,P3M1,True,True,True,False,True,False,True,True,False,2,AUAN582MLI96N,3300,1
CMM,P1,False,True,True,False,False,False,True,True,True,4,AUAN582MLI96N,26231,0
P2,PM,False,False,True,True,True,False,True,True,True,3,AUAN582MLI96N,49873,1
P1,CM,False,True,True,False,True,True,True,True,True,3,AUAN582MLI96N,53604,1
PMG,P3M1,False,False,False,False,True,False,False,True,True,2,AUAN582MLI96N,34687,1
P2,P6M,False,False,False,False,False,True,False,True,False,2,AUAN582MLI96N,49320,1
P4G,P6,False,False,False,False,False,True,False,False,False,3,AUAN582MLI96N,17343,0
P6,P1,False,True,True,True,True,False,False,True,False,2,AUAN582MLI96N,4479,0
P4M,P1,False,False,False,False,False,False,True,False,True,4,AUAN582MLI96N,22373,1
P31M,PMG,False,False,True,True,True,False,False,True,True,2,AUAN582MLI96N,9334,1
CMM,CM,True,True,True,True,False,False,True,True,True,3,AUAN582MLI96N,27323,0
PG,P1,False,False,True,True,True,True,True,True,True,1,AUAN582MLI96N,43508,0
P2,P6,False,True,True,True,True,True,False,True,False,1,AUAN582MLI96N,50636,1
P4M,P31M,False,True,True,False,False,False,False,False,True,4,AUAN582MLI96N,19946,1
PMG,PM,True,False,False,True,True,False,True,True,True,2,AUAN582MLI96N,32525,0
CMM,P3,False,True,True,False,False,False,False,True,True,3,AUAN582MLI96N,26429,0
PGG,PMG,True,True,False,True,True,True,True,True,True,1,AUAN582MLI96N,29836,0
P4G,PM,False,False,False,False,False,False,True,False,True,5,AUAN582MLI96N,16523,1
CM,CMM,True,True,True,True,False,False,True,True,True,3,AUAN582MLI96N,39371,1
PGG,CM,False,False,False,False,True,False,True,True,True,2,AUAN582MLI96N,29886,1
PM,P6M,False,True,False,False,False,False,False,True,False,3,AUAN582MLI96N,46723,1
PG,P6,False,False,True,True,True,False,False,True,False,3,AUAN582MLI96N,44238,1
P3M1,P4M,False,False,False,True,False,False,False,False,True,4,AUAN582MLI96N,9802,0
PGG,P6,False,False,False,True,True,True,False,True,False,4,AUAN582MLI96N,29487,1
PMM,P4M,False,True,True,False,False,True,True,False,True,3,AUAN582MLI96N,35466,1
P2,P4M,False,False,False,False,False,True,True,False,True,3,AUAN582MLI96N,49559,1
PMM,PMG,True,False,True,True,True,True,True,True,True,1,AUAN582MLI96N,35634,1
P4M,P6M,False,True,True,True,True,True,False,False,False,3,AUAN582MLI96N,19876,1
PM,P4G,False,False,False,False,False,False,True,False,True,5,AUAN582MLI96N,46310,0
PG,P2,False,False,True,True,True,False,True,True,True,2,AUAN582MLI96N,44108,1
PM,PMM,True,True,False,True,True,False,True,True,True,3,AUAN582MLI96N,46547,1
P3M1,PGG,False,False,False,False,True,False,False,True,True,3,AUAN582MLI96N,11234,1
PMM,P2,False,False,False,True,True,True,True,True,True,4,AUAN582MLI96N,35796,1
PMG,P6,False,False,False,True,True,True,False,True,False,4,AUAN582MLI96N,33999,0
PG,P4,False,False,True,True,True,False,True,False,True,3,AUAN582MLI96N,44456,1
PMM,P3M1,False,False,False,False,True,False,False,True,True,3,AUAN582MLI96N,37244,1
P1,P4G,False,False,False,False,False,False,True,False,True,3,AUAN582MLI96N,52041,1
P3M1,PMG,False,False,False,False,True,False,False,True,True,2,AUAN582MLI96N,11910,1
CM,P2,False,True,True,False,True,False,True,True,True,4,AUAN582MLI96N,41525,0
P4M,CMM,False,False,False,True,True,True,True,False,True,2,AUAN582MLI96N,20124,1
P3M1,CMM,False,True,True,True,False,False,False,True,True,2,AUAN582MLI96N,10524,1
P1,P6M,False,False,False,False,False,False,False,True,False,3,AUAN582MLI96N,52494,1
PMG,P3,False,False,False,True,True,False,False,True,True,3,AUAN582MLI96N,34102,1
PG,PMG,True,True,False,True,True,False,True,True,True,2,AUAN582MLI96N,44596,1
P2,P4G,False,False,False,False,False,True,True,False,True,2,AUAN582MLI96N,50770,1
PM,PGG,True,False,False,True,True,False,True,True,True,2,AUAN582MLI96N,45177,0
P1,P6,False,True,True,True,True,False,False,True,False,2,AUAN582MLI96N,53811,1
PMG,P2,False,False,False,True,True,True,True,True,True,4,AUAN582MLI96N,34514,1
CM,P4M,False,False,False,True,False,False,True,False,True,5,AUAN582MLI96N,41240,0
P3,P4G,False,False,False,False,False,False,False,False,True,4,AUAN582MLI96N,15551,0
P4M,PMM,False,True,True,False,False,True,True,False,True,3,AUAN582MLI96N,20884,0
P31M,P6M,True,True,True,False,False,False,True,True,False,1,AUAN582MLI96N,7078,1
P6M,PM,False,True,False,False,False,False,False,True,False,3,AUAN582MLI96N,1184,1
CMM,P6,False,True,True,False,False,True,False,True,False,2,AUAN582MLI96N,26951,0
CM,P31M,False,False,False,False,True,True,False,True,True,1,AUAN582MLI96N,40427,0
PMM,P6M,False,True,True,False,False,True,False,True,False,2,AUAN582MLI96N,37772,1
PM,PMG,True,False,False,True,True,False,True,True,True,2,AUAN582MLI96N,47795,1
PM,P31M,False,True,False,True,True,True,False,True,True,2,AUAN582MLI96N,44909,1
CM,PMG,False,False,False,False,True,False,True,True,True,1,AUAN582MLI96N,40759,1
PG,P3,False,False,True,True,True,True,False,True,True,2,AUAN582MLI96N,43059,1
P3M1,P3,True,True,True,False,True,True,True,True,True,1,AUAN582MLI96N,12282,1
CM,P4,False,True,True,False,True,False,True,False,True,5,AUAN582MLI96N,38698,1
P4G,PGG,False,True,True,False,False,True,True,False,True,4,AUAN582MLI96N,18910,0
P4G,P2,False,False,False,False,False,True,True,False,True,2,AUAN582MLI96N,18509,0
CMM,P4G,False,False,False,True,True,True,True,False,True,1,AUAN582MLI96N,25838,0
